     76    34	238	6947  142.60	3.86	 6947  142.60	 3.86	142.6  
     77    34	238	6947  123.21	3.17	 6947  123.21	 3.17	123.2  
     78    34	238	6947  130.78	2.76	 6947  130.78	 2.76	130.8  
     79    34	238	6947  149.05	2.69	 6947  149.05	 2.69	149.1  
     80    34	238	6947  118.75	3.12	 6947  118.75	 3.12	118.8  
     81    34	238	6947  124.86	2.56	 6947  124.86	 2.56	124.9  
     82    34	238	6947  117.22	2.40	 6947  117.22	 2.40	117.2  
     83    34	238	6947  112.97	2.53	 6947  112.97	 2.53	113.0  
     84    34	238	6947  119.88	2.58	 6947  119.88	 2.58	119.9  
     85    34	238	6947  123.78	2.35	 6947  123.78	 2.35	123.8  
     86    34	238	6947  127.58	2.65	 6947  127.58	 2.65	127.6  
     87    34	238	6947  142.81	2.42	 6947  142.81	 2.42	142.8  
     88    34	238	6947  116.35	3.04	 6947  116.35	 3.04	116.3  
     89    34	238	6947  135.23	2.37	 6947  135.23	 2.37	135.2  
     90    34	238	6947  129.09	2.84	 6947  129.09	 2.84	129.1  
     91    34	238	6947  128.01	3.25	 6947  128.01	 3.25	128.0  
     92    34	238	6947  105.11	2.71	 6947  105.11	 2.71	105.1  
     93    34	238	6947  156.27	2.63	 6947  156.27	 2.63	156.3  
     94    34	238	6947  135.00	2.85	 6947  135.00	 2.85	135.0  
     95    34	238	6947  155.82	3.06	 6947  155.82	 3.06	155.8  
     96    34	238	6947  141.82	2.89	 6947  141.82	 2.89	141.8  
     97    12	238	6947   89.36	3.99	 6947	89.36	 3.99	 89.4  
     98    12	238	6947   61.16	4.19	 6947	61.16	 4.19	 61.2  
     99    12	238	6947   59.24	3.89	 6947	59.24	 3.89	 59.2  
    100    12	238	6947   55.14	4.10	 6947	55.14	 4.10	 55.1  
    101    12	238	6947   49.08	3.88	 6947	49.08	 3.88	 49.1  
    102    12	238	6947   90.69	4.16	 6947	90.69	 4.16	 90.7  
    103    12	238	6947   44.52	3.87	 6947	44.52	 3.87	 44.5  
    104    12	238	6947   57.48	3.97	 6947	57.48	 3.97	 57.5  
    105    12	238	6947   63.26	3.86	 6947	63.26	 3.86	 63.3  
    106    12	238	6947   64.92	3.99	 6947	64.92	 3.99	 64.9  
    107    12	238	6947   70.67	3.98	 6947	70.67	 3.98	 70.7  
    108    12	238	6947   66.23	4.10	 6947	66.23	 4.10	 66.2  
    109    12	238	6947   67.96	3.81	 6947	67.96	 3.81	 68.0  
    110    12	238	6947   87.21	3.91	 6947	87.21	 3.91	 87.2  
    111    12	238	6947   76.20	4.01	 6947	76.20	 4.01	 76.2  
    112    12	238	6947   78.00	3.96	 6947	78.00	 3.96	 78.0  
    113    12	238	6947   81.58	3.83	 6947	81.58	 3.83	 81.6  
    114    12	238	6947   61.85	3.99	 6947	61.85	 3.99	 61.9  
    115    12	238	6947   98.02	4.09	 6947	98.02	 4.09	 98.0  
    116    12	238	6947   86.02	3.72	 6947	86.02	 3.72	 86.0  
    117    12	238	6947  111.54	4.12	 6947  111.54	 4.12	111.5  
    118    12	238	6947   73.80	3.88	 6947	73.80	 3.88	 73.8  
    119    12	238	6947   98.32	3.95	 6947	98.32	 3.95	 98.3  
    120    12	238	6947   91.24	3.88	 6947	91.24	 3.88	 91.2  
    121    12	238	6947   85.96	3.93	 6947	85.96	 3.93	 86.0  
    122    12	238	6947   73.90	3.92	 6947	73.90	 3.92	 73.9  
    123    12	238	6947   90.04	3.79	 6947	90.04	 3.79	 90.0  
    124    12	238	6947   80.17	4.05	 6947	80.17	 4.05	 80.2  
    125    12	238	6947   80.17	3.94	 6947	80.17	 3.94	 80.2  
    126    12	238	6947   73.48	3.94	 6947	73.48	 3.94	 73.5  
    127    12	238	6947  115.47	4.04	 6947  115.47	 4.04	115.5  
    128    12	238	6947   72.32	4.05	 6947	72.32	 4.05	 72.3  
    129    12	238	6947   79.06	3.48	 6947	79.06	 3.48	 79.1  
    130    12	238	6947   85.82	3.61	 6947	85.82	 3.61	 85.8  
    131    12	238	6947   84.54	3.51	 6947	84.54	 3.51	 84.5  
    132    12	238	6947   81.65	3.45	 6947	81.65	 3.45	 81.7  
    133    12	238	6947   90.81	3.46	 6947	90.81	 3.46	 90.8  
    134    12	238	6947   96.42	3.55	 6947	96.42	 3.55	 96.4  
    135    12	238	6947   83.00	3.51	 6947	83.00	 3.51	 83.0  
    136    12	238	6947   83.05	3.55	 6947	83.05	 3.55	 83.0  
    137    12	238	6947  112.87	3.36	 6947  112.87	 3.36	112.9  
    138    12	238	6947   68.14	3.42	 6947	68.14	 3.42	 68.1  
    139    12	238	6947  104.58	3.40	 6947  104.58	 3.40	104.6  
    140    12	238	6947   93.51	3.42	 6947	93.51	 3.42	 93.5  
    141    12	238	6947   93.93	3.51	 6947	93.93	 3.51	 93.9  
    142    12	238	6947   85.44	3.54	 6947	85.44	 3.54	 85.4  
    143    12	238	6947  114.59	3.48	 6947  114.59	 3.48	114.6  
    144    12	238	6947  104.56	3.52	 6947  104.56	 3.52	104.6  
    145    12	238	6947   81.55	3.88	 6947	81.55	 3.88	 81.6  
    146    12	238	6947   72.99	3.92	 6947	72.99	 3.92	 73.0  
    147    12	238	6947  103.98	3.81	 6947  103.98	 3.81	104.0  
    148    12	238	6947   99.19	3.77	 6947	99.19	 3.77	 99.2  
    149    12	238	6947  113.96	4.09	 6947  113.96	 4.09	114.0  
    150    12	238	6947   84.18	4.01	 6947	84.18	 4.01	 84.2  
    151    12	238	6947  113.25	3.91	 6947  113.25	 3.91	113.2  
    152    12	238	6947   64.90	3.92	 6947	64.90	 3.92	 64.9  
    153    12	238	6947  107.96	3.98	 6947  107.96	 3.98	108.0  
    154    12	238	6947   91.04	3.83	 6947	91.04	 3.83	 91.0  
    155    12	238	6947  112.03	3.90	 6947  112.03	 3.90	112.0  
    156    12	238	6947   98.39	3.84	 6947	98.39	 3.84	 98.4  
    157    12	238	6947  114.94	3.97	 6947  114.94	 3.97	114.9  
    158    12	238	6947  117.39	4.06	 6947  117.39	 4.06	117.4  
    159    12	238	6947  115.67	3.89	 6947  115.67	 3.89	115.7  
    160    12	238	6947   89.54	3.79	 6947	89.54	 3.79	 89.5  
    161    12	238	6947   46.73	3.36	 6947	46.73	 3.36	 46.7  
    162    12	238	6947   49.51	3.49	 6947	49.51	 3.49	 49.5  
    163    12	238	6947   67.13	3.42	 6947	67.13	 3.42	 67.1  
    164    12	238	6947   81.21	3.50	 6947	81.21	 3.50	 81.2  
    165    12	238	6947   93.99	3.76	 6947	93.99	 3.76	 94.0  
    166    12	238	6947   68.02	3.35	 6947	68.02	 3.35	 68.0  
    167    12	238	6947   50.95	3.47	 6947	50.95	 3.47	 50.9  
    168    12	238	6947   93.94	3.84	 6947	93.94	 3.84	 93.9  
    169    12	238	6947   74.26	3.45	 6947	74.26	 3.45	 74.3  
    170    12	238	6947   71.56	3.50	 6947	71.56	 3.50	 71.6  
    171    12	238	6947  124.88	3.54	 6947  124.88	 3.54	124.9  
    172    12	238	6947   80.28	3.94	 6947	80.28	 3.94	 80.3  
    173    12	238	6947   84.82	3.51	 6947	84.82	 3.51	 84.8  
    174    12	238	6947   79.46	3.36	 6947	79.46	 3.36	 79.5  
    175    12	238	6947   82.19	3.36	 6947	82.19	 3.36	 82.2  
    176    12	238	6947   66.96	3.50	 6947	66.96	 3.50	 67.0  
    177    12	238	6947   73.10	3.46	 6947	73.10	 3.46	 73.1  
    178    12	238	6947   88.82	3.42	 6947	88.82	 3.42	 88.8  
    179    12	238	6947   75.62	3.37	 6947	75.62	 3.37	 75.6  
    180    12	238	6947  100.23	3.68	 6947  100.23	 3.68	100.2  
    181    12	238	6947   89.01	3.50	 6947	89.01	 3.50	 89.0  
    182    12	238	6947   71.70	3.57	 6947	71.70	 3.57	 71.7  
    183    12	238	6947  110.16	3.39	 6947  110.16	 3.39	110.2  
    184    12	238	6947   61.05	3.45	 6947	61.05	 3.45	 61.1  
    185    12	238	6947   95.37	3.49	 6947	95.37	 3.49	 95.4  
    186    12	238	6947   66.33	3.60	 6947	66.33	 3.60	 66.3  
    187    12	238	6947   99.92	3.50	 6947	99.92	 3.50	 99.9  
    188    12	238	6947  128.74	3.66	 6947  128.74	 3.66	128.7  
    189    12	238	6947   96.57	3.59	 6947	96.57	 3.59	 96.6  
    190    12	238	6947   83.48	3.79	 6947	83.48	 3.79	 83.5  
    191    12	238	6947  117.60	3.64	 6947  117.60	 3.64	117.6  
    192    12	238	6947   81.53	3.56	 6947	81.53	 3.56	 81.5  
    193    12	238	6947   55.50	3.77	 6947	55.50	 3.77	 55.5  
    194    12	238	6947   96.72	3.98	 6947	96.72	 3.98	 96.7  
    195    12	238	6947   84.13	4.03	 6947	84.13	 4.03	 84.1  
    196    12	238	6947   63.62	3.97	 6947	63.62	 3.97	 63.6  
    197    12	238	6947  102.01	4.05	 6947  102.01	 4.05	102.0  
    198    12	238	6947   77.87	4.08	 6947	77.87	 4.08	 77.9  
    199    12	238	6947  105.20	3.90	 6947  105.20	 3.90	105.2  
    200    12	238	6947  108.34	4.34	 6947  108.34	 4.34	108.3  
    201    12	238	6947   94.38	4.37	 6947	94.38	 4.37	 94.4  
    202    12	238	6947   80.60	3.96	 6947	80.60	 3.96	 80.6  
    203    12	238	6947   88.76	4.32	 6947	88.76	 4.32	 88.8  
    204    12	238	6947   88.82	3.96	 6947	88.82	 3.96	 88.8  
    205    12	238	6947   96.83	4.10	 6947	96.83	 4.10	 96.8  
    206    12	238	6947   76.57	4.19	 6947	76.57	 4.19	 76.6  
    207    12	238	6947  105.60	3.99	 6947  105.60	 3.99	105.6  
    208    12	238	6947  116.60	3.81	 6947  116.60	 3.81	116.6  
    209    12	238	6947  112.43	1.94	 6947  112.43	 1.94	112.4  
    210    12	238	6947   90.39	1.56	 6947	90.39	 1.56	 90.4  
    211    12	238	6947   84.55	1.45	 6947	84.55	 1.45	 84.6  
    212    12	238	6947   87.37	1.80	 6947	87.37	 1.80	 87.4  
    213    12	238	6947   91.23	1.70	 6947	91.23	 1.70	 91.2  
    214    12	238	6947  118.79	1.71	 6947  118.79	 1.71	118.8  
    215    12	238	6947  103.37	1.74	 6947  103.37	 1.74	103.4  
    216    12	238	6947  117.20	1.72	 6947  117.20	 1.72	117.2  
    217    12	238	6947  100.51	1.58	 6947  100.51	 1.58	100.5  
    218    12	238	6947   89.24	1.65	 6947	89.24	 1.65	 89.2  
    219    12	238	6947   79.52	1.95	 6947	79.52	 1.95	 79.5  
    220    12	238	6947   92.28	1.66	 6947	92.28	 1.66	 92.3  
    221    12	238	6947  107.35	1.62	 6947  107.35	 1.62	107.4  
    222    12	238	6947   84.72	1.73	 6947	84.72	 1.73	 84.7  
    223    12	238	6947  105.07	1.95	 6947  105.07	 1.95	105.1  
    224    12	238	6947  104.13	2.04	 6947  104.13	 2.04	104.1  
    225    12	238	6947   57.93	1.42	 6947	57.93	 1.42	 57.9  
    226    12	238	6947   62.78	1.58	 6947	62.78	 1.58	 62.8  
    227    12	238	6947   70.36	1.85	 6947	70.36	 1.85	 70.4  
    228    12	238	6947   63.57	1.80	 6947	63.57	 1.80	 63.6  
    229    12	238	6947   63.98	1.56	 6947	63.98	 1.56	 64.0  
    230    12	238	6947   66.25	1.58	 6947	66.25	 1.58	 66.3  
    231    12	238	6947   68.34	1.50	 6947	68.34	 1.50	 68.3  
    232    12	238	6947   64.60	1.55	 6947	64.60	 1.55	 64.6  
    233    12	238	6947  102.95	1.42	 6947  102.95	 1.42	102.9  
    234    12	238	6947   97.11	1.61	 6947	97.11	 1.61	 97.1  
    235    12	238	6947   77.55	1.56	 6947	77.55	 1.56	 77.5  
    236    12	238	6947   77.67	1.62	 6947	77.67	 1.62	 77.7  
    237    12	238	6947  119.19	1.50	 6947  119.19	 1.50	119.2  
    238    12	238	6947   86.77	1.54	 6947	86.77	 1.54	 86.8  
    239    12	238	6947   68.10	1.61	 6947	68.10	 1.61	 68.1  
    240    12	238	6947  103.36	1.44	 6947  103.36	 1.44	103.4  
    241    12	238	6947  103.70	1.55	 6947  103.70	 1.55	103.7  
    242    12	238	6947   78.08	1.67	 6947	78.08	 1.67	 78.1  
    243    12	238	6947   94.61	1.63	 6947	94.61	 1.63	 94.6  
    244    12	238	6947  102.60	1.68	 6947  102.60	 1.68	102.6  
    245    12	238	6947   72.41	1.38	 6947	72.41	 1.38	 72.4  
    246    12	238	6947  112.43	1.51	 6947  112.43	 1.51	112.4  
    247    12	238	6947  123.58	1.61	 6947  123.58	 1.61	123.6  
    248    12	238	6947  121.43	1.51	 6947  121.43	 1.51	121.4  
    249    12	238	6947   98.80	1.47	 6947	98.80	 1.47	 98.8  
    250    12	238	6947   91.58	1.55	 6947	91.58	 1.55	 91.6  
    251    12	238	6947   77.62	1.55	 6947	77.62	 1.55	 77.6  
    252    12	238	6947   92.30	1.61	 6947	92.30	 1.61	 92.3  
    253    12	238	6947   80.17	1.64	 6947	80.17	 1.64	 80.2  
    254    12	238	6947   73.35	1.50	 6947	73.35	 1.50	 73.3  
    255    12	238	6947   84.74	1.48	 6947	84.74	 1.48	 84.7  
    256    12	238	6947   73.62	1.86	 6947	73.62	 1.86	 73.6  
    257    12	238	6947   65.08	1.80	 6947	65.08	 1.80	 65.1  
    258    12	238	6947   69.15	1.77	 6947	69.15	 1.77	 69.1  
    259    12	238	6947   81.01	1.63	 6947	81.01	 1.63	 81.0  
    260    12	238	6947   83.44	1.63	 6947	83.44	 1.63	 83.4  
    261    12	238	6947   75.25	1.69	 6947	75.25	 1.69	 75.2  
    262    12	238	6947   62.52	1.73	 6947	62.52	 1.73	 62.5  
    263    12	238	6947   76.04	1.62	 6947	76.04	 1.62	 76.0  
    264    12	238	6947   88.15	1.76	 6947	88.15	 1.76	 88.1  
    265    12	238	6947  111.36	1.78	 6947  111.36	 1.78	111.4  
    266    12	238	6947   64.29	2.32	 6947	64.29	 2.32	 64.3  
    267    12	238	6947   86.23	1.68	 6947	86.23	 1.68	 86.2  
    268    12	238	6947   73.67	1.83	 6947	73.67	 1.83	 73.7  
    269    12	238	6947   68.24	1.48	 6947	68.24	 1.48	 68.2  
    270    12	238	6947   80.26	1.56	 6947	80.26	 1.56	 80.3  
    271    12	238	6947  102.54	1.63	 6947  102.54	 1.63	102.5  
    272    12	238	6947  114.24	1.74	 6947  114.24	 1.74	114.2  
    273    12	238	6947   97.62	1.44	 6947	97.62	 1.44	 97.6  
    274    12	238	6947   73.84	1.32	 6947	73.84	 1.32	 73.8  
